Title,City,Country_codehire_Ukrainians,Company_size_from,Company_size_to,if_permanent,salary_from_permanent,salary_to_permanent,salary_currency_permanent,if_b2b,salary_from_b2b,salary_to_b2b,salary_currency_b2b,if_mandate,salary_from_man,Marker_icon,Workplace_type,Experience_level,Published_at,Remote_interview,Remote,Open_to_date,salary_to_mandate,salary_currency_mandate,if_other,salary_from_other,salary_to_other,salary_currency_other,currency_exchange_rate,skills_name_0,skills_value_0,skills_name_1,skills_value_1,skills_name_2,skills_value_2
Junior Python Developer,Wrocław,PL,python,partly_remote,junior,2022-06-01T12:38:00.000Z,false,false,True,1000.0,0.0,true,7000,9000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,SQL,1,AWS,1,Python,2
.Net Fullstack (Mid to Senior) Developer,Kraków,PL,net,remote,mid,2022-07-31T15:00:10.079Z,true,true,True,50000.0,0.0,true,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,JavaScript,3,ASP.NET Core,4,.Net,4
Cloud Identity Administrator,Kraków,PL,admin,partly_remote,mid,2022-07-14T07:08:29.495Z,true,false,True,50000.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,SSO,3,Microsoft Azure Cloud,3,Cloud,3
.NET Developer (regular/senior),Kraków,PL,net,partly_remote,mid,2022-05-13T11:01:00.198Z,true,false,True,50000.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,ASP.NET Core,3,C#,3,.NET 4+ /5.0,3
App Developer/ Development Coordinator,Kraków,PL,net,partly_remote,mid,2022-04-10T10:00:22.982Z,true,false,True,50000,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Testing,2,Agile,3,Git,3
Tester – Web Applications,Kraków,PL,testing,partly_remote,mid,2022-04-09T15:00:14.343Z,true,false,True,50000,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Agile,3,Functional Testing,3,Salesforce,3
IT Support Specialist (2nd line),Kraków,PL,support,partly_remote,mid,2022-04-05T11:00:19.791Z,false,false,False,50000,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Microsoft Office,3,unknown,0,unknown,0
Web Developer (Virtual Event Space),Kraków,PL,html,partly_remote,mid,2022-03-07T13:00:46.189Z,true,false,,50000,0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,CSS,3,HTML,3,JavaScript,3
Agile Coach/Scrum Master,Kraków,PL,pm,remote,senior,2022-03-03T16:00:18.584Z,true,true,,50000,0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,setting up new agile teams,4,Scrum Master,4,Agile,4
Graphic / Visual Media Designer,Kraków,PL,ux,partly_remote,mid,2022-03-02T16:48:00.000Z,false,false,,50000,0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,English,3,Adobe Creative,3,Graphic design,3
Administrator Sieci IT,Leszno,PL,admin,partly_remote,mid,2022-02-24T15:00:14.078Z,true,false,,800,0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,VMware,3,Nagios,3,Zabbix,3
Web Developer,Kraków,PL,php,remote,mid,2022-02-24T15:00:14.078Z,true,true,,800,0,true,8000,12000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,CMS,3,Symfony,4,PHP,4
Lead NFT Engineer,Gdańsk,PL,testing,remote,senior,2022-10-26T11:00:00.000Z,false,true,False,280.0,0.0,true,15000,26000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Testing,4,Jenkins,4,GitHub,4
Solution Architect,Gdańsk,PL,architecture,remote,senior,2022-10-23T11:00:00.000Z,true,true,False,250.0,0.0,true,20000,34000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,SaaS,4,Azure,4,AWS,4
Senior Data Engineer,Gdańsk,PL,data,remote,senior,2022-10-02T14:00:10.511Z,false,true,False,280.0,0.0,true,12000,20000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,4,ETL,4,SQL,4
Senior DevOps Engineer,Gdańsk,PL,devops,remote,senior,2022-10-02T14:00:10.511Z,true,true,False,280.0,0.0,true,12000,20000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Ansible,4,Docker,4,Zarządzanie zespołem,5
Principal DevOps Architect - Azure/AWS,Białystok,PL,architecture,remote,senior,2022-09-29T09:00:15.751Z,true,true,False,280.0,0.0,true,25000,43000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,GCP,4,Azure,4,AWS,4
Principal Architect,Białystok,PL,architecture,remote,senior,2022-09-29T08:00:15.082Z,true,true,False,280.0,0.0,true,25000,43000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Agile,4,Leadership,5,unknown,0
Data Solution Architect,Gdańsk,PL,data,remote,mid,2022-10-02T14:00:10.511Z,true,true,False,280.0,0.0,true,20000,34000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,3,Data Warehouse,3,data technologies,3
Technical Architect,Poznań,PL,architecture,remote,mid,2022-09-29T08:00:15.082Z,true,true,False,280.0,0.0,true,16000,28000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,SaaS,3,Azure,3,AWS,3
DevOps Technical Architect,Gdańsk,PL,architecture,remote,mid,2022-10-02T14:00:00.000Z,true,true,False,280.0,0.0,true,16000,28000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,3,Azure,3,unknown,0
Data Technical Architect,Białystok,PL,architecture,remote,mid,2022-09-29T09:00:15.751Z,true,true,False,280.0,0.0,true,16000,28000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Azure,3,AWS,3,unknown,0
Senior Test Engineer,Białystok,PL,testing,remote,senior,2022-09-29T08:00:15.082Z,true,true,False,280.0,0.0,true,11000,18000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Agile,4,Analytical Thinking,4,Test Automation,4
Senior Java Software Engineer,Gdańsk,PL,java,remote,senior,2022-10-02T13:00:10.095Z,true,true,False,280.0,0.0,true,12000,20000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,JavaScript,4,SQL,4,Java,4
Test Architect,Gdańsk,PL,testing,remote,senior,2022-07-29T07:03:00.000Z,true,true,False,250.0,0.0,true,19000,32000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Testing,4,SaaS,4,Agile,4
Principal DevOps Architect (Azure/AWS),Gdańsk,PL,devops,remote,senior,2022-08-09T14:00:00.000Z,false,true,False,250.0,0.0,true,25000,43000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Cloud Platforms,4,Azure,4,AWS,4
Principal Architect,Gdańsk,PL,java,remote,senior,2022-08-09T14:00:00.000Z,false,true,False,250.0,0.0,true,25000,43000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Agile,4,Java,4,unknown,0
Principal Data Architect,Gdańsk,PL,data,remote,senior,2022-08-09T14:00:00.000Z,false,true,False,250.0,0.0,true,25000,43000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,SaaS,4,Azure,4,AWS,4
DevOps Technical Architect,Gdańsk,PL,architecture,remote,senior,2022-08-04T10:28:00.000Z,false,true,False,250.0,0.0,true,16000,28000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Python,3,Bash,3,Powershell,3
Service Delivery Manager (remote),Gdańsk,PL,support,remote,senior,2022-07-31T09:00:11.025Z,true,true,False,260.0,0.0,true,19000,32000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Cloud,3,Web Applications,3,SLA,3
Senior Test Engineer (remote),Gdańsk,PL,testing,remote,senior,2022-07-28T14:00:10.122Z,true,true,False,260.0,0.0,true,11000,18000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Selenium,3,Automated Testing,4,Test Automation,4
Project Manager (remote),Gdańsk,PL,pm,remote,senior,2022-07-05T10:08:00.000Z,false,true,False,260.0,0.0,true,19000,32000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Scrum,3,Project Management,4,Agile,4
DevOps Engineer - DevOps Academy,Poznań,PL,devops,remote,mid,2022-06-30T06:52:00.000Z,false,true,False,250.0,0.0,true,9000,15000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Docker,3,Linux,3,Troubleshooting,3
DevOps Engineer - DevOps Academy,Gdańsk,PL,devops,remote,junior,2022-06-30T06:47:00.000Z,false,true,False,250.0,0.0,true,9000,15000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Docker,2,Linux,2,Troubleshooting,3
DevOps Engineer - DevOps Academy,Poznań,PL,admin,remote,mid,2022-06-30T06:45:00.000Z,false,true,False,250.0,0.0,true,9000,15000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Docker,3,Linux,3,Troubleshooting,3
DevOps Engineer- DevOps Academy,Gdańsk,PL,admin,remote,junior,2022-06-30T06:39:00.000Z,false,true,False,250.0,0.0,true,9000,15000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Docker,2,Linux,2,Troubleshooting,3
DevOps Technical Architect,Poznań,PL,architecture,remote,mid,2022-06-28T10:08:00.000Z,false,true,False,250.0,0.0,true,16000,28000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Python,3,Bash,3,Powershell,3
Senior Business Analyst (remote),Gdańsk,PL,data,remote,senior,2022-06-02T11:03:00.000Z,true,true,False,250.0,0.0,true,11000,18000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Business Analysis,4,Defining requirements,4,User Stories,4
Trainee Workday Integrations Consultant,Gdańsk,PL,erp,remote,junior,2022-05-27T06:41:08.025Z,true,true,False,250.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Java,2,unknown,0,unknown,0
IT Support Engineer,Gdańsk,PL,support,remote,mid,2022-05-26T11:41:00.000Z,false,true,False,250.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Dynamics 365,3,unknown,0,unknown,0
Technical Architect,Poznań,PL,architecture,remote,senior,2022-05-13T13:08:00.000Z,true,true,False,250.0,0.0,true,16000,28000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Architecture,4,Cloud Computing,4,Java,4
Senior Software Engineer (Java),Kraków,PL,java,remote,senior,2022-05-13T13:06:00.000Z,true,true,False,250.0,0.0,true,12000,20000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,JavaScript,4,SQL,4,Java,5
DevOps Technical Architect,Gdańsk,PL,devops,remote,senior,2022-05-09T14:12:00.000Z,true,true,False,250.0,0.0,true,16000,28000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Azure,4,AWS,4,Ansible,4
Delivery Team Lead / Scrum Master,Gdańsk,PL,pm,remote,senior,2022-05-12T13:14:00.000Z,true,true,False,250.0,0.0,true,15000,26000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Agile,5,Negotiation skills,5,Communication Skills,5
Trainee Data Engineer,Gdańsk,PL,data,partly_remote,junior,2022-04-28T14:30:52.724Z,true,false,False,250.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Python,2,Scala,2,Java,2
Technical Architect,Warszawa,PL,architecture,remote,senior,2022-04-27T13:00:18.164Z,true,true,False,250.0,0.0,true,14000,22000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Architecture,4,Cloud Computing,4,Java,4
Senior DevOps Engineer,Gdańsk,PL,devops,remote,senior,2022-04-25T14:00:15.232Z,true,true,False,250.0,0.0,true,11000,19000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Azure,4,AWS,4,Ansible,4
Senior Software Engineer (Java),Gdańsk,PL,java,remote,senior,2022-04-25T14:00:15.232Z,true,true,False,250.0,0.0,true,11000,19000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,JavaScript,4,SQL,4,Java,5
Trainee Integrations Consultant,Gdańsk,PL,erp,partly_remote,junior,2022-04-24T15:00:27.037Z,true,false,False,250.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Java,2,unknown,0,unknown,0
Technical Architect,Gdańsk,PL,architecture,remote,senior,2022-04-13T13:00:16.467Z,true,true,False,250,0.0,true,14000,22000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Architecture,4,Cloud Computing,4,Java,4
Senior .Net Developer,Gdańsk,PL,net,remote,senior,2022-04-07T09:00:21.462Z,true,true,False,250,0.0,true,11000,19000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,ASP.NET,4,C#,4,.Net,4
Trainee Test Engineer,Gdańsk,PL,java,partly_remote,junior,2022-04-02T07:00:19.289Z,true,false,False,250,0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Java,1,Testing,2,Test Automation,2
Trainee Software Engineer,Gdańsk,PL,java,partly_remote,junior,2022-03-10T11:00:35.889Z,true,false,,250,0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,PHP,1,JavaScript,1,Java,1
Trainee Integrations Consultant,Gdańsk,PL,erp,partly_remote,junior,2022-03-10T11:00:35.889Z,true,false,,250,0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Java,2,unknown,0,unknown,0
Workday Integrations Consultant,Gdańsk,PL,erp,remote,mid,2022-03-06T13:00:22.708Z,true,true,,250,0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,XML,3,Java,3,J2EE,3
.Net Developer,Gdańsk,PL,net,remote,mid,2022-03-06T12:00:16.911Z,true,true,,250,0,true,10000,15000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,ASP.NET,3,.Net,3,C#,3
Software Engineer (Java),Gdańsk,PL,java,remote,mid,2022-02-26T12:00:00.000Z,true,true,,250,0,true,10000,15000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,SQL,3,JavaScript,3,Java,3
DevOps Engineer (Azure/AWS),Gdańsk,PL,devops,remote,mid,2022-02-26T12:00:00.000Z,true,true,,250,0,true,10000,15000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Docker,3,Python,3,Ansible,3
Middle Linux Systems Engineer,Kraków,PL,admin,partly_remote,mid,2022-09-27T08:52:00.000Z,true,false,True,300.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Linux,3,unknown,0,unknown,0
Senior Linux Systems Engineer,Kraków,PL,admin,partly_remote,senior,2022-09-27T08:51:00.000Z,true,false,True,300.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Linux,5,unknown,0,unknown,0
Linux System Administrator,Kraków,PL,admin,partly_remote,junior,2022-09-26T11:58:00.000Z,true,false,True,300.0,0.0,true,6000,9000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Linux,2,unknown,0,unknown,0
Automation QA Engineer,Kraków,PL,testing,partly_remote,junior,2022-06-23T14:01:47.509Z,true,false,True,300.0,0.0,true,8000,9000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Selenium WebDriver,1,REST API,2,Java,2
Linux System Administrator,Kraków,PL,admin,office,junior,2022-06-23T13:15:01.843Z,true,false,True,300.0,0.0,true,6000,9000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Linux,2,unknown,0,unknown,0
C++ Developer,Kraków,PL,other,partly_remote,junior,2022-06-23T12:13:40.612Z,true,false,True,300.0,0.0,true,6000,9000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Linux,2,C++,2,unknown,0
C++ Developer,Kraków,PL,c,partly_remote,mid,2022-05-31T08:54:35.781Z,false,false,False,300.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,SDLC,3,English,4,C++,4
Software Engineer (Python),Warszawa,PL,python,remote,senior,2022-04-25T13:00:53.224Z,true,true,True,51.0,200.0,true,21765.973393292115,30472.362750608965,usd,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0.22971635174105795,Kubernetes,2,Java,4,Python,4
Software Engineer (Python),Amsterdam,NL,python,remote,senior,2022-04-24T07:00:18.624Z,true,true,True,51,200.0,true,21765.973393292115,30472.362750608965,usd,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0.22971635174105795,Kubernetes,2,Java,4,Python,4
IGA Contract Engineer,Katowice,PL,admin,remote,mid,2022-07-27T12:33:00.000Z,true,true,True,30.0,0.0,true,25500,25500,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Active Directory,3,Business Analysis,3,IGA,4
Junior Frontend Developer,Złotkowo,PL,javascript,partly_remote,junior,2022-07-24T15:00:09.457Z,true,false,True,30.0,0.0,true,5000,7000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,SQL,2,JavaScript,2,Vue.js,2
Frontend Software Engineer,Kraków,PL,javascript,remote,junior,2022-07-24T14:00:09.607Z,true,true,False,30.0,0.0,true,7000,9000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Redux,2,JavaScript,2,React,2
Frontend Developer,Katowice,PL,javascript,remote,junior,2022-07-24T14:00:09.607Z,true,true,True,30.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,HTML,2,React,2,TypeScript,2
QA Engineer,Poznań,PL,java,remote,junior,2022-07-07T15:15:29.402Z,true,true,False,30.0,0.0,true,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,SQL,1,Selenium,1,Java,2
IT Infrastructure Architect,Katowice,PL,architecture,remote,senior,2022-06-21T10:17:00.000Z,true,true,True,30.0,0.0,true,30000,35000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Architecture,4,ITIL,4,unknown,0
Data Localisation Associate,Poznań,PL,data,partly_remote,junior,2022-06-02T11:34:00.000Z,false,false,True,30.0,0.0,true,6000,8500,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Oracle,1,Python,1,Analytics,2
Big Data Engineer (junior/mid),Kraków,PL,data,remote,junior,2022-05-26T12:25:00.000Z,true,true,True,30.0,0.0,true,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,NoSQL,2,SQL,2,Python,3
(Junior/Mid) Quality Engineer,Kraków,PL,other,remote,junior,2022-05-26T11:56:00.000Z,true,true,True,30.0,0.0,true,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,SOLID Principles,2,Docker,3,Linux,3
Junior Frontend Developer,Złotkowo,PL,javascript,partly_remote,junior,2022-05-26T14:46:00.000Z,true,false,False,30.0,0.0,true,6100,6100,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Git,2,SQL,2,Vue.js,2
(Junior/Mid) DevOps / Cloud Engineer,Katowice,PL,devops,partly_remote,junior,2022-05-26T07:30:37.570Z,true,false,True,30.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Docker,3,Linux,3,Cloud,3
Junior Fullstack Developer,Poznań,PL,php,partly_remote,junior,2022-05-26T07:04:15.549Z,false,false,False,30.0,0.0,true,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Symfony,2,PHP,2,JS,2
Big Data Architect (Python),Kraków,PL,architecture,remote,senior,2022-05-19T07:55:00.000Z,true,true,True,30.0,0.0,true,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,3,PySpark,3,Python,5
Analityk kosztów IT,Poznań,PL,analytics,partly_remote,senior,2022-05-16T09:03:00.000Z,false,false,False,30.0,0.0,true,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Office 365,4,ITIL,4,Power BI,4
IT Infrastructure Architect,Katowice,PL,architecture,remote,senior,2022-04-21T09:22:00.000Z,true,true,True,30,0.0,true,30000,35000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Architecture,5,ITIL aligned environment,5,virtualised server operating systems,5
UX/UI Designer,Poznań,PL,ux,remote,mid,2022-08-02T08:00:15.405Z,false,true,False,100.0,0.0,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Figma,3,UI,4,English,4
Pracownik Help Desk (praca tymczasowa),Katowice,PL,support,office,junior,2022-07-31T11:00:14.548Z,true,false,False,100.0,150.0,false,0,0,unknown,false,0,0,unknown,true,3000,3500,pln,false,0,0,unknown,0,Linux,1,unknown,0,unknown,0
SysOPS / DevOPS,Katowice,PL,devops,remote,mid,2022-04-11T12:00:21.144Z,true,true,False,100,150.0,true,10000,13000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Apache,2,Docker,3,Linux,3
Sr Software Engineer - Automation & CI,Warszawa,PL,data,remote,senior,2022-10-26T08:03:00.000Z,false,true,False,201.0,500.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Python,2,Embedded Systems,3,English,5
Linux Application Performance Engineer,Warszawa,PL,data,remote,mid,2022-10-26T08:00:00.000Z,false,true,False,201.0,500.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Python,3,Analytical skills,3,English,5
Sr. Program Manager,Warszawa,PL,pm,remote,senior,2022-10-26T07:58:00.000Z,false,true,False,201.0,500.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,JIRA,4,Project Management,5,English,5
Software Automation Engineer,Warszawa,PL,testing,remote,mid,2022-10-26T07:55:00.000Z,false,true,False,201.0,500.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,CI/CD,3,Python,3,English,5
Software Engineer - Automation & CI,Warszawa,PL,python,remote,mid,2022-03-25T16:00:12.527Z,true,true,,201,500,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Raspberry Pi,3,Shell,3,Python,3
IoT and Embedded Engineer,Warszawa,PL,c,remote,mid,2022-03-26T16:00:12.521Z,true,true,,201,500,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Python,3,C++,3,C,3
Android Engineer,Warszawa,PL,mobile,remote,mid,2022-03-26T16:00:12.521Z,true,true,,201,500,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Git,3,Android,3,Linux Kernel,3
Junior .NET Fullstack Developer,Wieruchów,PL,net,office,junior,2022-04-21T13:31:00.000Z,true,false,False,5000,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Azure,1,Web API,3,.NET Core,4
Inżynier systemów IT,Gdańsk,PL,admin,partly_remote,mid,2022-07-12T14:15:00.000Z,true,false,False,100.0,0.0,true,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Linux,2,SAN,3,NAS,3
Consultant SAP Process Integration,Kraków,PL,erp,partly_remote,mid,2022-03-09T13:00:00.000Z,false,false,,100,0,true,20000,22000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,EAI Integration,3,EDI,3,SAP,3
Java Developer,Poznań,PL,java,remote,mid,2022-03-09T13:00:00.000Z,true,true,,100,0,true,16000,24000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Spring,3,Java 11,3,Java,3
Specjalista SAP (SD),Poznań,PL,erp,partly_remote,mid,2022-10-26T12:00:00.000Z,false,false,False,501.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,EWM,1,SAP S/4 HANA,1,SAP,3
Młodszy Specjalista IT,Sady,PL,erp,partly_remote,junior,2022-06-24T15:39:36.103Z,false,false,False,501.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,SAP,2,Analytics,3,Angielski,3
Młodszy Specjalista IT ds. Aplikacji Biznesowych,Sady,PL,support,partly_remote,junior,2022-04-02T10:00:25.705Z,false,false,False,501,0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Google Cloud Platform,2,IT,2,Cloud,2
STAŻYSTA W DZIALE IT,Poznań,PL,erp,partly_remote,junior,2022-04-01T12:00:20.242Z,false,false,False,501,0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Gmail,1,ERP,1,SAP,1
Specjalista SAP ds. Uprawnień,Sady,PL,erp,partly_remote,senior,2022-04-01T11:00:19.054Z,false,false,False,501,0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,sod,3,SAP,3,Analytical Thinking,4
Senior Android Engineer,Berlin,DE,mobile,remote,senior,2022-04-26T12:00:21.880Z,true,true,False,10.0,0.0,true,23233.000000000004,30946.356000000003,eur,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,Kotlin,4,Android,4,unknown,0
Power BI Developer,Siedlce,PL,data,partly_remote,mid,2022-10-03T10:00:10.103Z,false,false,False,50.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,MS SQL,3,VBA,3,Power BI,3
Founding Full-Stack Engineer,San Francisco,US,python,remote,mid,2022-05-26T17:24:17.785Z,true,true,False,10.0,0.0,false,0,0,unknown,false,0,0,unknown,true,25848.181733196219,30156.212022062256,usd,false,0,0,unknown,0.2321246446628909,Amazon AWS,3,PostgreSQL,3,Python,4
Developer .NET (Angular),Warszawa,PL,net,partly_remote,mid,2022-10-25T12:23:00.000Z,true,false,True,30.0,0.0,true,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Angular 10,3,.Net 6.0,3,Git,3
Specjalista ds. Shopper Insights​,Wadowice,PL,data,office,senior,2022-10-01T09:00:14.022Z,false,false,False,5000.0,10000.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,MS Office,4,unknown,0,unknown,0
Manual QA Engineer,Kraków,PL,testing,partly_remote,mid,2022-10-27T11:00:13.142Z,true,false,True,20.0,0.0,true,16000,18500,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,RESTful APIs,3,Continuous Integration / Continues Delivery process,3,English,4
Senior Software Developer,Kraków,PL,javascript,remote,senior,2022-03-26T08:00:16.753Z,false,true,,01,Oct,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,GraphQL,4,TypeScript,5,React,5
DevOps Engineer,Kraków,PL,devops,remote,mid,2022-07-11T09:20:08.195Z,true,true,False,500.0,0.0,true,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Scripting,3,Azure,3,DevOps,3
Scrum Master,Kraków,PL,pm,partly_remote,mid,2022-04-24T15:00:27.037Z,true,false,False,500.0,0.0,true,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Scrum,3,Scrum Master,3,Agile,3
